Date,equity
2023-07-28,1.0231946742605962
2023-07-31,1.0205381154093898
2023-08-01,1.0178210046083862
2023-08-02,1.0145937202105124
2023-08-03,1.014433364655514
2023-08-04,1.0213396145156515
2023-08-07,1.0210099436923057
2023-08-08,1.0157996088383308
2023-08-09,1.0172975206921306
2023-08-10,1.0190856366275054
2023-08-11,1.0133521540724084
2023-08-14,1.0062436062268723
2023-08-15,1.009237999877127
2023-08-16,1.0059015717137796
2023-08-17,1.002464657565769
2023-08-18,1.003840434390246
2023-08-21,1.00102835366698
2023-08-22,1.0076750467355224
2023-08-23,1.0067159381191082
2023-08-24,1.0142610179166764
2023-08-25,1.0145491538176457
2023-08-28,1.0138283136532302
2023-08-29,1.001418572501295
2023-08-30,0.9919972586922232
2023-08-31,1.0058797884440784
2023-09-01,1.0163513929968333
2023-09-05,1.0259200632808814
2023-09-06,1.0253403979682578
2023-09-07,1.030680534096252
2023-09-08,1.0302560708396613
2023-09-11,1.0223384209892663
2023-09-12,1.0243770758598922
2023-09-13,1.0244457887314689
2023-09-14,1.0408477540147008
2023-09-15,1.0369824221113133
2023-09-18,1.0363095835059264
2023-09-19,1.0328062755220007
2023-09-20,1.0316871966043863
2023-09-21,1.0354318606062303
2023-09-22,1.037670284842132
2023-09-25,1.0471131083285072
2023-09-26,1.0502949828640595
2023-09-27,1.0592751006393786
2023-09-28,1.0519566920404058
2023-09-29,1.048186528493878
2023-10-02,1.062594512627544
2023-10-03,1.0654554183952087
2023-10-04,1.060746138105876
2023-10-05,1.053096585452878
2023-10-06,1.0464585656419334
2023-10-09,1.0509723951286976
2023-10-10,1.0454496115393057
2023-10-11,1.0443078113993367
2023-10-12,1.056743147878438
2023-10-13,1.0591418221821134
2023-10-16,1.0561118397665732
2023-10-17,1.0481101056332465
2023-10-18,1.0533573066186013
2023-10-19,1.0464042737146022
2023-10-20,1.044849946620251
2023-10-23,1.032695805282753
2023-10-24,1.0448311144785307
2023-10-25,1.0477561561669964
2023-10-26,1.0486942375237283
2023-10-27,1.0477855367814706
2023-10-30,1.0407570909337511
2023-10-31,1.0461726488079224
2023-11-01,1.0520629223527647
2023-11-02,1.040084392028557
2023-11-03,1.0251327789505362
2023-11-06,1.0265720112210148
2023-11-07,1.030169908572002
2023-11-08,1.02949826159668
2023-11-09,1.0337952302125617
2023-11-10,1.0321587517395867
2023-11-13,1.0310212315157727
2023-11-14,1.0590922742249502
2023-11-15,1.0556071717855722
2023-11-16,1.0563768770649606
2023-11-17,1.0606859063866498
2023-11-20,1.0650613824096142
2023-11-21,1.0619158101885973
2023-11-22,1.058627694374367
2023-11-24,1.0643112213863757
2023-11-27,1.0658575630902032
2023-11-28,1.0694643163736448
2023-11-29,1.0685202543802368
2023-11-30,1.0584764088104224
2023-12-01,1.056670586915359
2023-12-04,1.0520519117686937
2023-12-05,1.047271624287425
2023-12-06,1.045527314801347
2023-12-07,1.0485934475003877
2023-12-08,1.0443625643507695
2023-12-11,1.044625414148236
2023-12-12,1.0475681806370796
2023-12-13,1.0575239948838815
2023-12-14,1.0726679045702
2023-12-15,1.0599102617049934
2023-12-18,1.062294572108474
2023-12-19,1.0710383987741745
2023-12-20,1.0671968241846628
2023-12-21,1.0735642639125325
2023-12-22,1.0754192196216403
2023-12-26,1.0789863934936255
2023-12-27,1.085715852454048
2023-12-28,1.0809656052260617
2023-12-29,1.0779170534525377
2024-01-02,1.0655515711248638
2024-01-03,1.0620326336552215
2024-01-04,1.0655595036998304
2024-01-05,1.065250474703673
2024-01-08,1.0671522428194595
2024-01-09,1.062576476445113
2024-01-10,1.0681842557938603
2024-01-11,1.069344881416062
2024-01-12,1.0697804446378913
2024-01-16,1.056617261239496
2024-01-17,1.0566787105311064
2024-01-18,1.054613990043612
2024-01-19,1.0589876490747216
2024-01-22,1.0576456125482858
2024-01-23,1.0512708102871466
2024-01-24,1.058246054381923
2024-01-25,1.0497300181103058
2024-01-26,1.0531283505683928
2024-01-29,1.0464522088895247
2024-01-30,1.0490295387351234
2024-01-31,1.0499524383457612
2024-02-01,1.0441768657482313
2024-02-02,1.0586139190722041
2024-02-05,1.0670537562413365
2024-02-06,1.065966987437732
2024-02-07,1.0622908638560074
2024-02-08,1.0620000884620122
2024-02-09,1.060784894428276
2024-02-12,1.0632110250732192
2024-02-13,1.0750419663802178
2024-02-14,1.0699185966634148
2024-02-15,1.062513205551525
2024-02-16,1.0624017482181942
2024-02-20,1.0536475565776389
2024-02-21,1.0519244513107018
2024-02-22,1.0511941365912945
2024-02-23,1.050960077210756
2024-02-26,1.046689199329432
2024-02-27,1.0470276604886752
2024-02-28,1.0492690707427896
2024-02-29,1.0558269668150615
2024-03-01,1.048165573740149
2024-03-04,1.0452895050314772
2024-03-05,1.0459512500949943
2024-03-06,1.0350103820155578
2024-03-07,1.0234618203843655
2024-03-08,1.0246697129360463
2024-03-11,1.0286078166336063
2024-03-12,1.0287016577726613
2024-03-13,1.0225883667272972
2024-03-14,1.0383770160292367
2024-03-15,1.0393425713350486
2024-03-18,1.039458559169271
2024-03-19,1.0355561591845743
2024-03-20,1.0481207046413488
2024-03-21,1.0356867202504614
2024-03-22,1.0234268779286457
2024-03-25,1.0292244779917352
2024-03-26,1.0285724871706965
2024-03-27,1.0262439745681404
2024-03-28,1.019632608789086
2024-04-01,1.0102798078133985
2024-04-02,1.0150767091759896
2024-04-03,1.0277013655356284
2024-04-04,1.029958863188254
2024-04-05,1.0272135087353025
2024-04-08,1.031086958790452
2024-04-09,1.0302971365173164
2024-04-10,1.009421226265907
2024-04-11,1.007763673830303
2024-04-12,0.9935361597519949
2024-04-15,0.994648213764932
2024-04-16,0.9931750154580541
2024-04-17,0.9877400263758978
2024-04-18,0.9912499102185085
2024-04-19,0.9905317284199355
2024-04-22,0.9893621491740511
2024-04-23,0.9828008516560207
2024-04-24,0.9843777599560223
2024-04-25,0.9795574230183568
2024-04-26,0.9826946399379116
2024-04-29,0.9801293201315194
2024-04-30,0.9870045519638574
2024-05-01,0.9797967564463063
2024-05-02,0.9795712139118928
2024-05-03,0.974143910501942
2024-05-06,0.9730601907979248
2024-05-07,0.9766020194401056
2024-05-08,0.9772582168755204
2024-05-09,0.9707996819578946
2024-05-10,0.9720612390810512
2024-05-13,0.9659459071972039
2024-05-14,0.9582187174001197
2024-05-15,0.945659044182743
2024-05-16,0.9473458346519719
2024-05-17,0.946503879941162
2024-05-20,0.9487977909918427
2024-05-21,0.9514669298040042
2024-05-22,0.9558257935406976
2024-05-23,0.9519689246290103
2024-05-24,0.9613261719561174
2024-05-28,0.9629648331181487
2024-05-29,0.9519814904113112
2024-05-30,0.957769295000038
2024-05-31,0.9589320382109
2024-06-03,0.9704003319796282
2024-06-04,0.9672150747054276
2024-06-05,0.9656804302172041
2024-06-06,0.969170884815346
2024-06-07,0.9506246954009118
2024-06-10,0.943157298056186
2024-06-11,0.939994026248055
2024-06-12,0.9513842484888934
2024-06-13,0.9397386698078223
2024-06-14,0.9335574400774235
2024-06-17,0.9357303175777314
2024-06-18,0.9413303137975702
2024-06-20,0.9369726342040998
2024-06-21,0.9346756225197476
2024-06-24,0.94030032542213
2024-06-25,0.9374812686497742
2024-06-26,0.9321962261042014
2024-06-27,0.9355832167642115
2024-06-28,0.9349755092422384
2024-07-01,0.9325355070859335
2024-07-02,0.9307919179484123
2024-07-03,0.9252554629324501
2024-07-05,0.9165371715015447
2024-07-08,0.9165371715015447
2024-07-09,0.9165371715015447
2024-07-10,0.9165371715015447
2024-07-11,0.9165371715015447
2024-07-12,0.9165371715015447
2024-07-15,0.9165371715015447
2024-07-16,0.9165371715015447
2024-07-17,0.9165371715015447
2024-07-18,0.9165371715015447
2024-07-19,0.9165371715015447
2024-07-22,0.9165371715015447
2024-07-23,0.9165371715015447
2024-07-24,0.9165371715015447
2024-07-25,0.9165371715015447
2024-07-26,0.9165371715015447
2024-07-29,0.9165371715015447
2024-07-30,0.9165371715015447
2024-07-31,0.9165371715015447
2024-08-01,0.9165371715015447
2024-08-02,0.9165371715015447
2024-08-05,0.9165371715015447
2024-08-06,0.9165371715015447
2024-08-07,0.9165371715015447
2024-08-08,0.9165371715015447
2024-08-09,0.9165371715015447
2024-08-12,0.9165371715015447
2024-08-13,0.9165371715015447
2024-08-14,0.9165371715015447
2024-08-15,0.9165371715015447
2024-08-16,0.9165371715015447
2024-08-19,0.9165371715015447
2024-08-20,0.9165371715015447
2024-08-21,0.9165371715015447
2024-08-22,0.9165371715015447
2024-08-23,0.9165371715015447
2024-08-26,0.9165371715015447
2024-08-27,0.9165371715015447
2024-08-28,0.9165371715015447
2024-08-29,0.9165371715015447
2024-08-30,0.9165371715015447
2024-09-03,0.9165371715015447
2024-09-04,0.9157925501201266
2024-09-05,0.9193454322926594
2024-09-06,0.9169213785659459
2024-09-09,0.9110933970197571
2024-09-10,0.9078803126163627
2024-09-11,0.9078803126163627
2024-09-12,0.9078803126163627
2024-09-13,0.9078803126163627
2024-09-16,0.9078803126163627
2024-09-17,0.9078803126163627
2024-09-18,0.9078803126163627
2024-09-19,0.9078803126163627
2024-09-20,0.9078803126163627
2024-09-23,0.9078803126163627
2024-09-24,0.9078803126163627
2024-09-25,0.9078803126163627
2024-09-26,0.9078803126163627
2024-09-27,0.9078803126163627
2024-09-30,0.9078803126163627
2024-10-01,0.9078803126163627
2024-10-02,0.9078803126163627
2024-10-03,0.9078803126163627
2024-10-04,0.9078803126163627
2024-10-07,0.9078803126163627
2024-10-08,0.9078803126163627
2024-10-09,0.9078803126163627
2024-10-10,0.9078803126163627
2024-10-11,0.9078803126163627
2024-10-14,0.9078803126163627
2024-10-15,0.9078803126163627
2024-10-16,0.9078803126163627
2024-10-17,0.9078803126163627
2024-10-18,0.9078803126163627
2024-10-21,0.9078803126163627
2024-10-22,0.9078803126163627
2024-10-23,0.9078803126163627
2024-10-24,0.9078803126163627
2024-10-25,0.9078803126163627
2024-10-28,0.9078803126163627
2024-10-29,0.9078803126163627
2024-10-30,0.9078803126163627
2024-10-31,0.9078803126163627
2024-11-01,0.9078803126163627
2024-11-04,0.9078803126163627
2024-11-05,0.9078803126163627
2024-11-06,0.9078803126163627
2024-11-07,0.9078803126163627
2024-11-08,0.9078803126163627
2024-11-11,0.9078803126163627
2024-11-12,0.9078803126163627
2024-11-13,0.9078803126163627
2024-11-14,0.9078803126163627
2024-11-15,0.9078803126163627
2024-11-18,0.9078803126163627
2024-11-19,0.9078803126163627
2024-11-20,0.9078803126163627
2024-11-21,0.9078803126163627
2024-11-22,0.9078803126163627
2024-11-25,0.9078803126163627
2024-11-26,0.9078803126163627
2024-11-27,0.9078803126163627
2024-11-29,0.9078803126163627
2024-12-02,0.9078803126163627
2024-12-03,0.9078803126163627
2024-12-04,0.9078803126163627
2024-12-05,0.9078803126163627
2024-12-06,0.9078803126163627
2024-12-09,0.9073015303952743
2024-12-10,0.9104136533574686
2024-12-11,0.9144347966749987
2024-12-12,0.9167105580684249
2024-12-13,0.9142623489528972
2024-12-16,0.9146087601313706
2024-12-17,0.9135032568300356
2024-12-18,0.9266534365461558
2024-12-19,0.9283898267913935
2024-12-20,0.9192665488942482
2024-12-23,0.9227518060767222
2024-12-24,0.9253244720133406
2024-12-26,0.9217803227742181
2024-12-27,0.9205835972494262
2024-12-30,0.9251240330442831
2024-12-31,0.9306247206743478
2025-01-02,0.9454447827583315
2025-01-03,0.9389211907638625
2025-01-06,0.928524111415696
2025-01-07,0.9322852169151619
2025-01-08,0.9377626981755497
2025-01-09,0.9392150685587465
2025-01-10,0.9454181737583446
2025-01-13,0.9506233895955102
2025-01-14,0.9376523972808217
2025-01-15,0.9381066613915013
2025-01-16,0.9374497728863942
2025-01-17,0.9399802301747939
2025-01-21,0.9243225150137556
2025-01-22,0.9241623000687784
2025-01-23,0.9239658109754665
2025-01-24,0.9169944000132488
2025-01-27,0.9173177159971769
2025-01-28,0.9226405175926591
2025-01-29,0.9245764945675872
2025-01-30,0.9234539459909553
2025-01-31,0.9284174730187041
2025-02-03,0.9378459079099755
2025-02-04,0.9282793069637291
2025-02-05,0.9259493703743009
2025-02-06,0.9281317485467456
2025-02-07,0.9332639097898626
2025-02-10,0.935750482855517
2025-02-11,0.9308155140104342
2025-02-12,0.927613953115971
2025-02-13,0.9230476401894874
2025-02-14,0.9167245779745808
2025-02-18,0.9196664725620574
2025-02-19,0.9175876972944861
2025-02-20,0.9262562976512776
2025-02-21,0.9218943745254536
2025-02-24,0.9230138704242014
2025-02-25,0.9271380625214852
2025-02-26,0.9249586396914663
2025-02-27,0.914501060919818
2025-02-28,0.9103691289174397
2025-03-03,0.9216344793805754
2025-03-04,0.9342789018817792
2025-03-05,0.9526545683109415
2025-03-06,0.953554511787448
2025-03-07,0.9569302963998824
2025-03-10,0.9557913305667154
2025-03-11,0.9647315880000946
2025-03-12,0.9605304868109692
2025-03-13,0.9577412078483624
2025-03-14,0.9599642498944766
2025-03-17,0.9624415820536795
2025-03-18,0.9665445143084564
2025-03-19,0.9634623510529957
2025-03-20,0.9581145335871576
2025-03-21,0.9557084968704674
2025-03-24,0.9543913520626738
2025-03-25,0.9536319258210071
2025-03-26,0.9499553399441963
2025-03-27,0.95279670261679
2025-03-28,0.9557035139052948
2025-03-31,0.9547768715880772
2025-04-01,0.9520356761186864
2025-04-02,0.9586927430906963
2025-04-03,0.9838061923478885
2025-04-04,0.9738866781313364
2025-04-07,0.9730552433250512
2025-04-08,0.9745323920847752
2025-04-09,0.9755158189903553
2025-04-10,1.0020133145476093
2025-04-11,1.0094880696991475
2025-04-14,1.0115886598058295
2025-04-15,1.0081740018304435
2025-04-16,1.016480977724308
2025-04-17,1.0155051776853112
2025-04-21,1.0266755727703005
2025-04-22,1.0195468712489646
2025-04-23,1.0121717746003198
2025-04-24,1.0157318077409412
2025-04-25,1.015798531766325
2025-04-28,1.0179910444767857
2025-04-29,1.0157572763700464
2025-04-30,1.0134042424153207
2025-05-01,1.0091626788430261
2025-05-02,1.0099860036027601
2025-05-05,1.0109395028724864
2025-05-06,1.0152240534977062
2025-05-07,1.0123946406395805
2025-05-08,1.0040454064315207
2025-05-09,1.0062513883503938
2025-05-12,0.9906581023435332
2025-05-13,0.9984754558082515
2025-05-14,0.9979170379083707
2025-05-15,0.9975690248805886
2025-05-16,0.9953994890819742
2025-05-19,1.0036094474270933
2025-05-20,1.0073462143718839
2025-05-21,1.0129169548693178
2025-05-22,1.0073414406072616
2025-05-23,1.0151490772248843
2025-05-27,1.0129825610159857
2025-05-28,1.0088145842623957
2025-05-29,1.0160831613271148
2025-05-30,1.0145527687780815
2025-06-02,1.0219886160852478
2025-06-03,1.0159837524970956
2025-06-04,1.0198566905288837
2025-06-05,1.0215871580555511
2025-06-06,1.0174844259071512
2025-06-09,1.0203091871226844
2025-06-10,1.0193769750990465
2025-06-11,1.0270445619662727
2025-06-12,1.0379521228723088
2025-06-13,1.0335011727897483
2025-06-16,1.0414352317495819
2025-06-17,1.028390087558622
2025-06-18,1.027960264444689
2025-06-20,1.0333561313638144
2025-06-23,1.0381359750936003
2025-06-24,1.0436245763328542
2025-06-25,1.0477461576550793
2025-06-26,1.0543216686733208
2025-06-27,1.0517497000446585
2025-06-30,1.0608590792149666
2025-07-01,1.061252010995505
2025-07-02,1.0632347632772776
2025-07-03,1.056296763802994
2025-07-04,1.0597461207308723
2025-07-07,1.0523621739958418
2025-07-08,1.0529912702342634
2025-07-09,1.051347987333528
2025-07-10,1.0484372496291734
2025-07-11,1.0479983612945227
2025-07-14,1.0472257306171282
2025-07-15,1.0393480823534014
2025-07-16,1.0425500571632087
2025-07-17,1.0346764529917831
2025-07-18,1.0406197753373254
2025-07-21,1.0523232031025915
2025-07-22,1.0609830886818687
2025-07-23,1.064662333013934
2025-07-24,1.0633210769212893
2025-07-25,1.0598447122058907
2025-07-28,1.033577333750959
2025-07-29,1.0274640487553888
2025-07-30,1.010789515448581
2025-07-31,1.0106668086499677
2025-08-01,1.022163008106126
2025-08-04,1.0262263179642905
2025-08-05,1.027202574020613
2025-08-06,1.0366246153186085
2025-08-07,1.0322561729055795
2025-08-08,1.0356522027081767
2025-08-11,1.031097364044195
2025-08-12,1.0366662205856785
2025-08-13,1.0397999552447066
2025-08-14,1.0336104402102808
2025-08-15,1.0395839480951035
2025-08-18,1.0361016347890808
2025-08-19,1.0372340435755247
2025-08-20,1.0365202930226438
2025-08-21,1.0413657791361
2025-08-22,1.0300311239666138
2025-08-25,1.0395415777493835
2025-08-26,1.0372079975351918
2025-08-27,1.0385056913027475
2025-08-28,1.0321147496180996
2025-08-29,1.0309343581258665
2025-09-02,1.0390476504765327
2025-09-03,1.0357985749567236
2025-09-04,1.0380965347470175
2025-09-05,1.0291639068658651
2025-09-08,1.0224935631040115
2025-09-09,1.0159218679280855
2025-09-10,1.0156129835648364
2025-09-11,1.0190756885073864
2025-09-12,1.0196452275931538
2025-09-15,1.0209935201942937
2025-09-16,1.0380508572683167
2025-09-17,1.0342488509632706
2025-09-18,1.0287446346046911
2025-09-19,1.0243762565193655
2025-09-22,1.0295139983091584
2025-09-23,1.0310246164279548
2025-09-24,1.0208930751140932
2025-09-25,1.0100149705184425
2025-09-26,1.0158440622826581
2025-09-29,1.0190371487699343
2025-09-30,1.0199903689924599
2025-10-01,1.0191391330900985
2025-10-02,1.017251409189983
2025-10-03,1.0193479076569203
2025-10-06,1.0158270336392985
2025-10-07,1.0086456114196216
2025-10-08,1.0036059763536742
2025-10-09,0.9938471568717906
2025-10-10,0.997064318888113
2025-10-13,0.9991725486522348
2025-10-14,1.0033972681253251
2025-10-15,1.0076140179967294
2025-10-16,1.0138235165263514
2025-10-17,1.0169552301200329
2025-10-20,1.0201956865961064
2025-10-21,1.0265463968628248
2025-10-22,1.0259585984435955
2025-10-23,1.0248698042393865
2025-10-24,1.02335050376551
2025-10-27,1.018823300608808
2025-10-28,1.0167065943119233
2025-10-29,1.0296730147567552
2025-10-30,1.035043298533303
2025-10-31,1.0428280833261152
2025-11-03,1.0438972646722886
2025-11-04,1.0510996902937177
2025-11-05,1.0500565760951792
2025-11-06,1.039345529038292
2025-11-07,1.036619577454621
2025-11-10,1.0362198267823441
2025-11-11,1.031868108539785
2025-11-12,1.0314401016269121
2025-11-13,1.021716915918675
2025-11-14,1.025518380067083
2025-11-17,1.0324535351019593
2025-11-18,1.0288092305638579
2025-11-19,1.0425990635891187
2025-11-20,1.0396642074049571
2025-11-21,1.0444962977928594
2025-11-24,1.0418726154908613
2025-11-25,1.0310966014852756
2025-11-26,1.0292119869049614
2025-11-28,1.0281127532941916
2025-12-01,1.0268489437929262
2025-12-02,1.0244247278374723
2025-12-03,1.0136012969319157
2025-12-04,1.0182823356848192
2025-12-05,1.0202526673324308
2025-12-08,1.021130197582725
2025-12-09,1.0237611125353123
2025-12-10,1.012877186036179
2025-12-11,0.9980745853065672
2025-12-12,0.9977495577627855
2025-12-15,1.002399601917044
2025-12-16,1.0049928934127503
2025-12-17,1.0020891401847762
2025-12-18,0.9976167694859843
2025-12-19,0.997137882072916
2025-12-22,1.0041377930737634
2025-12-23,1.0119542020308647
2025-12-24,1.0085912663705867
2025-12-26,1.0083280233096255
2025-12-29,1.0060136732739389
2025-12-30,1.000302201005045
2025-12-31,0.998239330267072
2026-01-02,0.9939580799022779
2026-01-05,0.9948475619236474
2026-01-06,0.9851281691040492
2026-01-07,0.9830317909753642
2026-01-08,0.9746345471368959
2026-01-09,0.9709140589099955
2026-01-12,0.9800340247162193
2026-01-13,0.9741104048426273
2026-01-14,0.9707225172692446
2026-01-15,0.9643349312703315
2026-01-16,0.9680693130369751
2026-01-20,0.9922532784058237
2026-01-21,0.9879588080811978
2026-01-22,0.9980951331050224
2026-01-23,1.0106119263228983
2026-01-26,1.022303482032319
2026-01-27,1.0382892012531997
2026-01-28,1.032598335902978
2026-01-29,1.034016332417964
2026-01-30,1.024143401442735
